MS SubClass,Lot Frontage,Street,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Enclosed Porch,Screen Porch,Pool QC,Fence,Mo Sold,Yr Sold,SalePrice,House_Age,Remod_Age,Total_SF,Total_Bathrooms,Has_Screen_Porch,Has_Enclosed_Porch,Lot Area_log,Open Porch SF_log,Neighborhood_Tier,Is_GasA,Is_CompShg,Is_Normal_Cond1,Is_Normal_Cond2,Has_Misc_Feature,MS Zoning_FV,MS Zoning_Other,MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Alley_No Alley Access,Alley_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1Story,House Style_2Story,House Style_Other,House Style_SFoyer,House Style_SLvl,Roof Style_Hip,Roof Style_Other,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Other,Exterior 1st_Plywood,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Other,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_No Basement,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_No Garage,Sale Type_ConLD,Sale Type_New,Sale Type_Other,Sale Type_WD ,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial
20,80.0,1,3,4,3,5,5,1957,1957.0,302.0,3,3,3,3,2,3,1127.0,490.0,1617.0,2,1,1797,0,1797,0.0,0.0,1,1,3,1,3,7,8,1,3,1957.0,1,3.0,963.0,3,3,2,0,0,0,0,0,6,2006.0,169000,49.0,49.0,3414.0,1.5,0,0,9.3729692954244,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,53.0,1,3,4,1,6,6,1957,1957.0,902.0,3,3,4,3,4,5,1110.0,595.0,1705.0,5,1,1390,0,1390,1.0,0.0,1,1,1,1,5,4,7,2,4,1957.0,1,2.0,550.0,3,3,2,0,0,0,0,0,10,2006.0,252000,49.0,49.0,3095.0,2.5,0,0,10.581140312137425,5.247024072160486,2,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,90.0,1,4,4,3,7,6,1969,1969.0,434.0,3,4,3,3,2,1,0.0,1851.0,1851.0,4,1,1851,0,1851,0.0,0.0,2,0,3,1,3,8,8,1,3,1969.0,3,2.0,506.0,3,3,2,0,0,0,0,0,3,2006.0,192100,37.0,37.0,3702.0,2.0,0,0,9.369734424126433,4.990432586778736,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,60.0,1,3,4,3,6,5,1997,1998.0,0.0,3,3,3,3,1,6,700.0,113.0,813.0,5,1,813,712,1525,1.0,0.0,2,1,3,1,3,6,8,1,3,1997.0,3,2.0,400.0,3,3,2,421,0,0,0,0,5,2006.0,183500,9.0,8.0,2338.0,3.5,0,0,9.01663425631559,4.290459441148391,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,99.0,1,3,4,3,7,5,1997,1997.0,285.0,3,3,4,3,1,1,0.0,964.0,964.0,4,1,993,1243,2236,0.0,0.0,2,1,4,1,4,8,8,1,3,1997.0,3,2.0,642.0,3,3,2,0,0,0,0,0,11,2006.0,222000,9.0,9.0,3200.0,2.5,0,0,9.47324295306374,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
60,63.0,1,2,4,3,6,5,1995,1995.0,0.0,3,3,4,3,1,1,0.0,781.0,781.0,4,1,781,890,1671,0.0,0.0,2,1,3,1,3,7,8,1,3,1995.0,3,2.0,423.0,3,3,2,0,0,0,0,0,2,2006.0,170000,11.0,11.0,2452.0,2.5,0,0,9.475930197953147,4.442651256490317,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,99.0,1,2,4,3,6,5,1995,1996.0,0.0,3,3,4,3,1,5,592.0,99.0,691.0,4,1,691,807,1498,0.0,0.0,2,1,3,1,3,6,8,1,3,1995.0,3,2.0,409.0,3,3,2,315,0,0,0,0,7,2006.0,187500,11.0,10.0,2189.0,2.5,0,0,9.475163150281881,3.8066624897703196,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,54.0,1,3,4,3,6,5,1996,1996.0,0.0,3,3,4,3,1,1,0.0,821.0,821.0,4,1,821,955,1776,0.0,0.0,2,1,3,1,3,7,8,1,3,1996.0,3,2.0,443.0,3,3,2,286,0,0,0,0,5,2006.0,202000,10.0,10.0,2597.0,2.5,0,0,9.188503677367008,4.762173934797756,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
60,70.0,1,3,4,3,6,5,1997,1997.0,0.0,3,3,4,3,3,6,714.0,88.0,802.0,4,1,802,709,1511,1.0,0.0,2,1,3,1,3,8,8,1,3,1997.0,3,2.0,413.0,3,3,2,95,0,0,0,0,6,2006.0,185000,9.0,9.0,2313.0,3.5,0,0,9.324383088016843,4.330733340286331,2,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,134.0,1,3,4,3,7,5,2005,2006.0,456.0,4,3,4,3,2,6,57.0,1335.0,1392.0,5,1,1392,1070,2462,1.0,0.0,2,1,4,1,4,9,8,1,4,2006.0,2,2.0,576.0,3,3,2,239,0,0,0,0,3,2006.0,320000,1.0,0.0,3854.0,3.5,0,0,9.87194528452625,4.890349128221754,2,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,50.0,1,3,4,3,7,5,2006,2006.0,27.0,4,3,4,3,1,1,0.0,1670.0,1670.0,5,1,1670,0,1670,0.0,0.0,2,0,3,1,4,7,8,1,4,2006.0,2,3.0,690.0,3,3,2,144,0,0,0,0,8,2006.0,240000,0.0,0.0,3340.0,2.0,0,0,9.60642831827175,4.110873864173311,2,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60,50.0,1,3,4,3,8,5,2005,2005.0,216.0,4,3,4,3,1,1,0.0,1074.0,1074.0,5,1,1074,990,2064,0.0,0.0,2,1,4,1,4,7,8,1,4,2005.0,3,2.0,527.0,3,3,2,0,0,0,0,0,1,2006.0,250000,1.0,1.0,3138.0,2.5,0,0,9.48257880293411,4.787491742782046,2,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,72.0,1,3,4,3,8,5,2005,2005.0,0.0,4,3,4,3,1,1,0.0,893.0,893.0,5,1,901,900,1801,0.0,0.0,2,1,3,1,4,8,8,1,4,2005.0,3,3.0,800.0,3,3,2,0,0,0,0,0,6,2006.0,239900,1.0,1.0,2694.0,2.5,0,0,9.25569607369698,4.762173934797756,2,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,42.0,1,3,4,3,7,5,2005,2006.0,248.0,4,3,4,3,3,6,60.0,1640.0,1700.0,5,1,1700,512,2212,1.0,0.0,2,1,3,1,4,9,8,1,4,2006.0,3,3.0,773.0,3,3,2,237,0,115,0,0,5,2006.0,309000,1.0,0.0,3912.0,3.5,1,0,9.528939547062684,3.6635616461296463,2,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60,168.0,1,1,4,3,7,5,2006,2006.0,0.0,4,3,5,4,1,1,0.0,868.0,868.0,5,1,887,1134,2021,0.0,0.0,2,1,3,1,4,9,8,1,4,2006.0,2,2.0,422.0,3,3,2,0,0,0,0,0,9,2006.0,274725,0.0,0.0,2889.0,2.5,0,0,10.05440443785299,4.61512051684126,2,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
160,68.0,1,3,4,3,8,5,1994,1994.0,0.0,4,3,4,3,1,1,0.0,2062.0,2062.0,5,1,2079,608,2687,0.0,0.0,2,1,4,1,4,9,8,0,0,1994.0,3,2.0,618.0,3,3,2,168,0,0,0,0,12,2006.0,270000,12.0,12.0,4749.0,2.5,0,0,9.48105429619781,2.5649493574615367,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,63.0,1,3,4,3,6,6,1993,1994.0,112.0,3,3,4,3,1,6,705.0,455.0,1160.0,4,1,1169,0,1169,0.0,1.0,2,0,3,1,3,6,8,1,3,1993.0,3,2.0,402.0,3,3,2,0,0,144,0,3,7,2006.0,183500,13.0,12.0,2329.0,2.5,1,0,8.996775795442296,3.295836866004329,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,63.0,1,3,4,3,6,5,1993,1994.0,112.0,3,3,4,3,1,5,518.0,179.0,697.0,4,1,697,804,1501,0.0,0.0,2,1,3,1,4,6,8,1,3,1993.0,3,2.0,420.0,3,3,2,190,0,0,0,0,5,2006.0,165600,13.0,12.0,2198.0,2.5,0,0,8.94715577112479,4.1588830833596715,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,63.0,1,3,4,3,7,5,1998,1998.0,0.0,3,3,4,3,1,1,0.0,935.0,935.0,4,1,955,677,1632,0.0,0.0,2,1,3,1,3,8,8,1,3,1998.0,3,2.0,462.0,3,3,2,0,0,0,0,0,6,2006.0,176500,8.0,8.0,2567.0,2.5,0,0,9.114379980830272,3.367295829986474,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
120,30.0,1,3,4,3,8,5,1987,1987.0,0.0,3,3,4,3,1,1,0.0,1191.0,1191.0,3,1,1204,0,1204,0.0,0.0,2,0,2,1,3,5,8,0,0,1987.0,2,2.0,461.0,3,3,2,120,0,0,0,0,8,2006.0,130000,19.0,19.0,2395.0,2.0,0,0,8.216628493133443,4.2626798770413155,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
160,44.0,1,3,4,3,7,7,1987,1987.0,0.0,4,4,4,4,1,6,495.0,354.0,1064.0,4,1,1064,703,1767,1.0,0.0,2,0,2,1,4,5,8,1,3,1987.0,2,2.0,504.0,4,3,2,441,0,0,0,0,6,2006.0,239000,19.0,19.0,2831.0,3.0,0,0,8.576781982827894,3.58351893845611,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
120,59.5,1,3,4,2,8,5,1985,1985.0,0.0,4,3,4,3,4,6,1148.0,594.0,1742.0,3,1,1742,0,1742,1.0,0.0,2,0,2,1,4,5,8,1,3,1985.0,2,2.0,564.0,3,3,2,114,234,0,0,0,12,2006.0,275000,21.0,21.0,3484.0,3.0,0,1,8.789355452209982,3.367295829986474,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,59.0,1,3,4,3,9,5,2005,2006.0,600.0,4,5,5,3,4,6,1218.0,180.0,1398.0,5,1,1414,1384,2798,1.0,0.0,3,1,3,1,5,11,8,1,4,2005.0,3,3.0,670.0,3,3,2,182,0,0,0,0,3,2006.0,457347,1.0,0.0,4196.0,4.5,0,0,9.681842877345654,3.6375861597263857,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
60,60.0,1,3,4,3,10,5,2006,2006.0,662.0,5,3,5,3,4,1,0.0,1528.0,1528.0,5,1,1528,1862,3390,0.0,0.0,3,1,5,1,5,10,8,1,5,2006.0,3,3.0,758.0,3,3,2,204,0,0,0,0,9,2006.0,545224,0.0,0.0,4918.0,3.5,0,0,9.801620926132557,3.5553480614894135,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
60,63.0,1,3,4,3,9,5,2006,2006.0,184.0,4,3,5,4,4,6,205.0,889.0,1094.0,5,1,1102,1371,2473,0.0,0.0,2,1,4,1,4,11,8,1,4,2006.0,3,3.0,675.0,3,3,2,246,0,0,0,0,7,2006.0,356383,0.0,0.0,3567.0,2.5,0,0,9.41678527366734,3.6888794541139363,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
60,85.0,1,3,4,3,9,5,2005,2006.0,208.0,4,3,5,3,3,6,240.0,1752.0,1992.0,5,1,1992,876,2868,0.0,0.0,3,1,4,1,5,11,8,1,4,2005.0,3,3.0,716.0,3,3,2,214,0,0,0,0,7,2006.0,556581,1.0,0.0,4860.0,3.5,0,0,9.683900170549684,4.6913478822291435,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
60,82.0,1,3,4,3,8,5,2006,2006.0,466.0,5,3,5,4,1,1,0.0,1234.0,1234.0,5,1,1264,1312,2576,0.0,0.0,2,1,4,1,5,10,8,1,4,2006.0,3,3.0,666.0,3,3,2,324,0,0,0,0,7,2006.0,361919,0.0,0.0,3810.0,2.5,0,0,9.428591977209965,4.61512051684126,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
60,82.0,1,3,4,3,10,5,2006,2006.0,734.0,5,3,5,3,1,6,1206.0,644.0,1850.0,5,1,1850,848,2698,1.0,0.0,2,1,4,1,5,11,8,1,4,2006.0,2,3.0,736.0,3,3,2,250,0,0,0,0,7,2006.0,535000,0.0,0.0,4548.0,3.5,0,0,9.683651026979414,0.0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60,92.0,1,3,4,3,9,5,2005,2006.0,550.0,4,3,5,3,3,1,0.0,1390.0,1390.0,5,1,1390,1405,2795,0.0,0.0,3,1,4,1,5,10,8,1,4,2005.0,3,3.0,660.0,3,3,2,272,0,0,0,0,1,2006.0,401179,1.0,0.0,4185.0,3.5,0,0,9.675519883856426,4.634728988229636,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
60,66.0,1,2,4,3,10,5,2006,2006.0,1031.0,5,3,5,3,4,1,0.0,1410.0,1410.0,5,1,1426,1519,2945,0.0,0.0,3,1,3,1,4,10,8,1,4,2006.0,3,3.0,641.0,3,3,2,192,37,0,0,0,10,2006.0,438780,0.0,0.0,4355.0,3.5,0,1,9.52390946537981,0.0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
60,99.0,1,2,4,3,5,6,1948,1950.0,0.0,3,3,0,0,0,0,0.0,0.0,0.0,4,1,1547,720,2320,0.0,0.0,2,0,2,1,3,7,8,1,3,1979.0,1,2.0,672.0,3,3,1,120,0,0,0,0,5,2006.0,169000,58.0,56.0,2267.0,2.0,0,0,9.599879329534089,4.976733742420574,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
190,100.0,1,4,4,3,5,5,1955,1955.0,0.0,3,3,3,3,2,3,1056.0,0.0,1056.0,3,0,1056,0,1056,1.0,0.0,1,0,3,1,3,5,8,0,0,1955.0,3,2.0,572.0,3,3,2,264,0,0,0,0,1,2006.0,145000,51.0,51.0,2112.0,2.0,0,0,10.453081864230466,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
120,60.0,1,4,4,3,9,5,2005,2005.0,230.0,4,3,5,3,4,6,1191.0,523.0,1714.0,5,1,1714,0,1714,1.0,0.0,2,0,2,1,4,7,8,1,4,2005.0,3,2.0,517.0,3,3,2,156,0,0,0,0,8,2006.0,318000,1.0,1.0,3428.0,3.0,0,0,9.005527777346696,4.02535169073515,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,69.0,1,3,4,3,8,5,2005,2006.0,238.0,4,3,4,3,4,6,1422.0,392.0,1814.0,5,1,1826,0,1826,1.0,0.0,2,0,3,1,4,7,8,1,3,2005.0,3,3.0,758.0,3,3,2,180,0,120,0,0,8,2006.0,319000,1.0,0.0,3640.0,3.0,1,0,9.33282345619073,4.330733340286331,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,90.0,1,3,4,3,9,5,2005,2005.0,420.0,5,3,5,3,4,6,1416.0,494.0,1910.0,5,1,2000,0,2000,1.0,0.0,2,1,3,1,5,8,8,2,4,2005.0,1,3.0,722.0,3,3,2,351,0,123,0,0,9,2006.0,470000,1.0,1.0,3910.0,3.5,1,0,9.812577677176286,4.634728988229636,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,91.0,1,4,4,3,7,7,1984,1998.0,0.0,4,3,4,3,2,5,213.0,995.0,1208.0,5,1,1621,0,1621,1.0,0.0,2,0,3,1,4,8,8,0,0,1984.0,2,2.0,440.0,3,3,2,108,0,0,0,0,5,2006.0,202500,22.0,8.0,2829.0,3.0,0,0,9.557187177595935,3.828641396489095,2,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50,90.0,1,3,4,3,7,5,1988,1988.0,178.0,4,4,4,4,1,6,1002.0,0.0,1204.0,4,1,1377,806,2183,0.0,0.0,2,1,4,1,4,9,8,0,0,1988.0,1,3.0,786.0,3,3,2,0,0,0,0,0,2,2006.0,229000,18.0,18.0,3387.0,2.5,0,0,9.535173710058757,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,90.0,1,3,4,3,7,7,1977,1994.0,34.0,3,3,3,3,1,5,795.0,0.0,795.0,2,1,1468,795,2263,1.0,0.0,2,1,3,1,4,9,8,1,3,1977.0,3,2.0,539.0,3,3,2,0,0,0,0,0,3,2006.0,235000,29.0,12.0,3058.0,3.5,0,0,9.720765915720834,5.5254529391317835,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
